gazeReactionTime_ms,flick_accuracy,flick_overshoot,flick_undershoot,flick_smoothness,flick_peakVelocity,flick_straightness,track_trackingAccuracy,track_jitterIndex,track_predictionScore,gazeAimLatency_ms,movementEfficiency,syncRate,taskId,avgGazeTargetDist,avgMouseTargetDist,avgGazeMouseGap
811.1000000014901,18.788294228055936,0.0,0.0,0.10232855741591436,292.42520520146303,0.8450308306379803,202.92472284068478,1.5648072002987057,0.0,-512.6999999992549,0.8450308306379803,0.0,1,361.4012920048818,202.92472284068478,196.17419410241348
,,,,,,,96.06068404750083,0.8658630064363876,0.0,,,0.0,2,112.30874167459072,96.06068404750083,22.977580133727226
442.0,9.12414379544733,0.0,0.0,0.16373327002062035,471.83154827980013,0.7261619570232173,133.8020780682572,1.4962954973767228,0.0,-239.5,0.7261619570232173,0.0,3,184.2383521069243,133.8020780682572,59.13065052612409
314.0,,,,,,,98.56591888679601,0.8311262497458991,0.0,,,0.0,4,227.05616360986144,98.56591888679601,144.29916899426897
1031.5999999977648,28.0178514522438,0.0,0.0,0.23500757082375376,463.2763857509742,0.9382909203096078,162.05027252934403,1.425529900071233,0.0,-860.3999999985099,0.9382909203096078,0.0,5,246.4755337794976,162.05027252934403,95.95688569306292
,57.107355042936454,0.0,1.0,0.018268594883031914,1018.1478129948364,0.9959408947379109,266.60537334680885,1.363050941088445,0.0,,,0.0,6,446.3410387970237,266.60537334680885,181.31591268302998
615.9000000022352,17.88854381999832,0.0,0.0,0.30208195911498203,104.04326062101542,0.9732312674933263,102.43628062694388,1.2602399334463394,0.0,-272.1000000014901,0.9732312674933263,0.0,7,174.3761328034789,102.43628062694388,80.18806299777795
1020.8999999985099,20.808652046684813,0.0,0.0,0.17268926028628803,577.1698104302594,0.7074820524801877,220.39073956907205,1.859746350162065,0.0,-775.8000000007451,0.7074820524801877,0.25,8,281.32514010505173,220.39073956907205,79.16043273383039
1085.0,16.492422502470642,0.0,0.0,0.15634135289961348,543.3461062726129,0.9964085534431218,162.9048800781956,1.1488426290053284,0.0,-762.1999999992549,0.9964085534431218,0.0,9,166.17049030485654,162.9048800781956,53.44802735535808
